Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year end price
0003.HK,HK & CHINA GAS,Utilities,Utilities - Regulated Gas,2023,0.325,3.2075628460065815,0.038144163143545774,2.280773937005324,0.35,17.37652851985051,0.3513257388675965,1.7606425937943504,0.06197573213158353,105379389037.85449,161977600000.0,5.647371768951416
0001.HK,CK Hutchison Holdings Limited,Industrials,Conglomerates,2023,6.14,143.2363606732235,0.020277797192689982,1.7282898043245163,2.8419999999999996,6.416829012892534,0.2964251537876768,0.2750651437524651,0.07213320607131977,150901012927.7461,1158903000000.0,39.399330139160156
0005.HK,HSBC HOLDINGS,Financial Services,Banks - Diversified,2023,1.15,10.338269955704067,0.007744488802199115,15.776320024920825,4.1510940000000005,50.729937346085265,0.07738861353148097,5.643055191822466,0.07115417730355801,1045821775645.2656,3038677000000.0,58.33942794799805
0002.HK,CLP HOLDINGS,Utilities,Utilities - Regulated Electric,2023,2.63,42.04239282922339,0.029661516430838548,2.038146678293677,3.1,23.368313285334484,0.2519744511047758,1.461826023796395,0.050440406628506455,155272236595.60547,229051000000.0,61.45866394042969
0004.HK,WHARF HOLDINGS,Real Estate,Real Estate - Development,2023,0.31,46.789135658314386,0.004612523611728012,1.3824079134700378,0.4,79.71000056112966,0.09484715219375528,0.5281161924939136,0.016187712602706756,75514806248.5122,204877000000.0,24.710100173950195
0006.HK,POWER ASSETS,Utilities,Utilities - Independent Power Producers,2023,nan,41.645902526695274,0.06272596183987796,1.0783080944654768,3.6,nan,0.03240266661093812,1.0244334586286665,0.08438134976947809,90920518320.21143,95702000000.0,42.663455963134766
0008.HK,PCCW,Communication Services,Telecom Services,2023,-0.061,1.0808597138166436,-0.0024956907035521294,9.747757963096587,0.3825,-62.078917612794974,0.573046540401637,3.5035203236586594,0.10100839454691603,29313954548.052002,94563000000.0,3.786813974380493
0011.HK,HANG SENG BANK,Financial Services,Banks - Regional,2023,8.97,89.32353184587203,0.010547877363787117,10.060968938781334,5.300000000000001,9.443072571004912,0.0274907895187856,0.9482871894057172,0.06257056826605491,159436473441.97266,1692094000000.0,84.70436096191406
0010.HK,HANG LUNG GROUP,Real Estate,Real Estate Services,2023,nan,69.2998062731113,0.0121450667957071,1.4940483875132329,0.86,nan,0.22022276757167794,0.1395703511417481,0.08891463695402353,13169858333.735352,231452000000.0,9.672198295593262
0012.HK,HENDERSON LAND,Real Estate,Real Estate - Diversified,2023,nan,67.44798386499771,0.017069394525850153,1.5767218831734962,1.8,nan,0.17157312690074647,0.330869866722734,0.08065778961111687,108042908019.375,542550000000.0,22.316505432128906
0014.HK,HYSAN DEV,Real Estate,Real Estate Services,2023,-0.85,75.37025073360923,-0.007613991582697379,1.4371258987840534,1.44,-16.685906578512753,0.2232156890138484,0.18817796748301546,0.10152985329789756,14566103750.990295,114526000000.0,14.18302059173584
0018.HK,ORIENTAL E H,Communication Services,Publishing,2023,0.0695,0.7164063021285114,0.08802770565332947,1.0938356104991458,0.0,5.6968507149236665,0.004001739794955757,0.5526628164923253,0.0,949411162.5099182,1892177000.0,0.3959311246871948
0016.HK,SHK PPT,Real Estate,Real Estate - Development,2023,8.25,207.7484563808842,0.029661621531754077,1.3282734230284972,4.95,9.772668087121213,0.15887770458975348,0.3880871758244679,0.061395720662067964,233649824641.0,805991000000.0,80.62451171875
0017.HK,NEW WORLD DEV,Real Estate,Real Estate - Diversified,2023,0.24,98.10907324208031,0.005070655190192672,2.2219262964952016,2.0500000000000003,49.400977293650314,0.32110263475059686,0.12084748289509654,0.17290481149579523,29837400628.5271,609014000000.0,11.856234550476074
0019.HK,SWIRE PACIFIC A,Industrials,Conglomerates,2023,nan,333.4494008041278,0.06443968982829781,1.3786571585163836,11.169999999999998,nan,0.16593337383194268,0.18825655783482703,0.17793980822731773,50477042595.694336,447752000000.0,62.7740364074707
0023.HK,BANK OF E ASIA,Financial Services,Banks - Regional,2023,1.32,41.08687544329705,0.004786362933698761,7.942331480900245,0.53,6.945594874295321,0.020529754370549106,0.2231414566124066,0.05780860513490402,24113335225.906494,860361000000.0,9.168185234069824
0025.HK,CHEVALIER INT'L,Industrials,Conglomerates,2023,0.85,34.60995857508929,0.012795746515172568,1.8243269158787365,0.34,5.732017404892866,0.1975911200396598,0.14077493862317822,0.06978345872756056,1467842406.6066742,20129189000.0,4.8722147941589355
0028.HK,TIAN AN,Real Estate,Real Estate - Development,2023,0.83,18.56937574801339,0.022769358668207704,1.846659423520542,0.25,4.020653862551034,0.13488209187892686,0.17971216432918466,0.07491438695645371,4892484860.258545,53465274000.0,3.3371427059173584
0027.HK,GALAXY ENT,Consumer Cyclical,Resorts & Casinos,2023,1.562,16.17393174657715,0.07828837216981784,1.2246422000022439,0.2,27.352400229010783,0.02473557008903984,2.641562350277416,0.0046811604114944,186914764692.0039,87215455000.0,42.724449157714844
0029.HK,DYNAMIC HOLD,Real Estate,Real Estate Services,2023,0.028,8.351007976306667,0.0027682810243390907,1.1838411173124745,0.01,325.30082975115096,0.00047320329840225034,1.0906974653687895,0.0010978848637307958,2165108636.1846924,2396433000.0,9.108423233032227
0031.HK,CHINA AEROSPACE,Technology,Electronic Components,2023,0.0013,2.40240816287453,0.00027750951020360024,1.539789419446392,0.02,242.30769047370325,0.1037667510280949,0.13111843461225603,0.06349206397262501,971781262.4047394,14583284000.0,0.3149999976158142
0032.HK,CROSS-HAR(HOLD),Consumer Defensive,Education & Training Services,2023,1.4,19.35985328210192,0.06105958950638486,1.1487666384326092,0.42,5.229741845812117,0.04096587009275063,0.37818667721546106,0.05736420818557891,2728686840.6448364,8515845000.0,7.321638584136963
0034.HK,KOWLOON DEV,Real Estate,Real Estate - Development,2023,0.261232,13.527256222729655,0.007064241598633924,2.6864437138039,0.747664,22.047904859734317,0.4971324242729097,0.42577875272594534,0.12981138043389262,7523271273.008423,47732654000.0,5.759618282318115
0035.HK,FE CONSORT INTL,Real Estate,Real Estate - Development,2023,0.064,5.027802811835484,0.007151424916486937,3.413986211332004,0.14,19.67260241508484,0.6112393814024654,0.2504168523876126,0.11119525286205335,3821042637.1987305,53422780000.0,1.2590465545654297
0038.HK,FIRST TRACTOR,Industrials,Farm & Heavy Construction Machinery,2023,0.8873,17.073252708450273,0.07215776193760894,1.9139258928537322,0.258,5.363829036744031,0.17326397895022738,0.27875915536278495,0.054209362180993564,1865370038.1565094,13817261971.79,4.7593255043029785
0040.HK,GOLD PEAK,Technology,Electronic Components,2023,0.04,1.858345651310232,0.0044665831727254204,3.0366462437774584,0.0,14.043645560741425,0.4602824240012627,0.30228274381227005,0.0,514264261.2827568,8268065000.0,0.561745822429657
0041.HK,Great Eagle Holdings Limited,Real Estate,Real Estate - Diversified,2023,1.02,75.93568258902634,0.006868381019256477,1.5781543244703244,0.87,11.041893678552963,0.31126040496380597,0.1483193561725042,0.07724591463213272,8421403514.450684,111163169000.0,11.262731552124023
0046.HK,Computer And Technologies Holdings Limited,Technology,Information Technology Services,2023,nan,2.0793737124021425,0.05095430460743031,1.2934966274636905,0.10500000000000001,nan,0.01398913382265763,1.1585559227957798,0.04358527073668585,584681466.2218094,654508000.0,2.4090707302093506
0045.HK,"The Hongkong and Shanghai Hotels, Limited",Consumer Cyclical,Lodging,2023,0.09,21.763830313962966,0.002522939743213119,1.5907254185106792,0.0,64.04617627461752,0.32222779035407556,0.2648502483966474,0.0,9608502161.58197,57869000000.0,5.764155864715576
0050.HK,HK FERRY (HOLD),Real Estate,Real Estate - Diversified,2023,0.53,19.565214730919,0.02611962156435122,1.0466113108502377,0.25,8.169526873894457,0.0013392285730630675,0.22130343585350903,0.05773873083334214,1542612639.9814453,7289271000.0,4.3298492431640625
0052.HK,FAIRWOOD HOLD,Consumer Cyclical,Restaurants,2023,0.3464,5.253672242248347,0.019491475736630553,3.382966344366755,0.51,25.200904379265413,0.48922084041788544,1.6616174124409495,0.05842196581426278,1130944997.812271,2302545000.0,8.729593276977539
0053.HK,GUOCO GROUP,Industrials,Conglomerates,2023,1.35,23.081014235944842,0.025902353672094425,1.7133279010213893,3.0,39.95634856047453,0.34233126611654047,2.337032073427535,0.05561624878857124,17749363639.26172,16947263000.0,53.941070556640625
0057.HK,CHEN HSONG HOLD,Industrials,Specialty Industrial Machinery,2023,0.207,4.835821424997122,0.031400168076178465,1.3523677384091748,0.103,6.447349193591426,0.004802245385918474,0.2759823338749982,0.0771766079550017,841508773.5116119,4149309000.0,1.3346012830734253
0062.HK,TRANSPORT INT'L,Industrials,Railroads,2023,0.83,32.237286344295434,0.016606504404064498,1.4743202422443038,0.8,10.749535388257131,0.19205109800522088,0.2767638155694899,0.08966484474665479,4540472854.777222,24187089000.0,8.922114372253418
0064.HK,GET NICE,Financial Services,Capital Markets,2023,0.019,0.6039194123533315,0.024526863190438876,1.0688037470185932,0.01,7.368421084002445,0.011918026069505419,0.23181901050423181,0.0714285711244661,1352779372.1594238,7489747000.0,0.14000000059604645
0066.HK,MTR CORPORATION,Industrials,Railroads,2023,1.26,28.714077945296474,0.022469445134025736,1.9368989578208167,1.31,22.948451269240607,0.17213488594966891,1.0069990286412667,0.04530512876379148,179592234763.99805,346426000000.0,28.915048599243164
0069.HK,SHANGRI-LA ASIA,Consumer Cyclical,Lodging,2023,0.0517,1.4684362016941226,0.014315861522714017,2.3523198336223765,0.0,99.8430879249794,0.4864929960429419,3.515227723047286,0.0,18357995565.396606,12862586000.0,5.1618876457214355
