Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year end price
CSL,CSL Limited,Healthcare,Biotechnology,2021,5.22,17.30933229285273,0.13080426724826374,2.1663584408146708,2.938727,53.61608161780113,0.3198178103090285,16.169078119812088,0.010500105641548473,135517894445.58105,18156900000.0,279.8759460449219
NAB,National Australia Bank Limited,Financial Services,Banks - Diversified,2021,1.93,20.426496633878383,0.006872807699618129,14.74964558212141,1.27,12.799621740153416,0.18592867140117153,1.2093738050765135,0.051410198007540056,75923278108.89844,925968000000.0,24.703269958496094
BHP,BHP Group Limited,Basic Materials,Other Industrial Metals & Mining,2021,2.235,9.85766053349579,0.1037759233247955,1.9589425411383867,4.026617,13.203246694816572,0.19263359864863625,2.993535460329984,0.13645267608506537,149619895842.75293,108927000000.0,29.50925636291504
CBA,Commonwealth Bank of Australia,Financial Services,Banks - Diversified,2021,5.748,47.0572399762475,0.009323473522745485,13.877274806832046,3.5,15.589850099864899,0.12890588154490717,1.9042863206438583,0.03905794104290165,149834960567.2207,1091975000000.0,89.61045837402344
WBC,Westpac Banking Corporation,Financial Services,Banks - Diversified,2021,1.494,20.95124783450741,0.005831962960944654,12.981703933862287,1.18,12.320461043392319,0.16866105268106812,0.8785523871524042,0.06410685182698253,63286521208.52344,935877000000.0,18.406768798828125
MQG,Macquarie Group Limited,Financial Services,Capital Markets,2021,8.429,57.25652969586229,0.012273410054019288,10.99069392868328,6.07,21.832745699487074,0.6725055260876114,3.2141000245475158,0.03298407284689415,70864477341.22363,245653000000.0,184.02821350097656
GMG,Goodman Group,Real Estate,Real Estate - Diversified,2021,1.254,6.885070098346935,0.13706646113713167,1.2815408578049614,0.3,20.41893826717395,0.12772277227722773,3.7189670143204245,0.01171630212259202,48947184358.97827,16867000000.0,25.605348587036133
WES,Wesfarmers Limited,Consumer Cyclical,Home Improvement Retail,2021,2.104,8.559395590478509,0.0907911802853437,2.6983015954709213,3.7800000000000002,25.420832543318713,0.3863202868696117,6.248739307088446,0.07067345035637908,60706502368.36426,26214000000.0,53.48543167114258
FMG,Fortescue Ltd,Basic Materials,Other Industrial Metals & Mining,2021,3.346,5.757463319771837,0.3627171194024592,1.6003946997462644,3.58,4.268423070183644,0.14980798365218617,2.480631277977549,0.25066265275445976,43974150664.70801,28383000000.0,14.282143592834473
ANZ,ANZ Group Holdings Limited,Financial Services,Banks - Diversified,2021,2.153,21.406763587480942,0.006295097240965738,15.37246372259564,1.4087619999999998,10.55213566774332,0.13074739211141156,1.0612883166485614,0.06200878649892155,67566920679.430664,978857000000.0,22.718748092651367
WTC,WiseTech Global Limited,Technology,Software - Application,2021,0.333,3.3067239127348262,0.07721980141438674,1.2657323688969258,0.0655,174.89117688244883,0.025001785841845845,17.612223892526032,0.0011246805024870076,19479119625.13379,1399900000.0,58.23876190185547
TLS,Telstra Group Limited,Communication Services,Telecom Services,2021,0.156,1.2625493038831421,0.043668430335097,2.783960720130933,0.06,24.095617807828464,0.410135214579659,2.977243238311709,0.01596204702792166,43432024360.49121,42525000000.0,3.7589163780212402
WDS,Woodside Energy Group Ltd,Energy,Oil & Gas E&P,2021,2.06,7.079921179637243,0.07490367908136285,1.8605664488017428,0.563303,8.19810756201883,0.25674246430460074,2.3853516372938053,0.03335502201987321,32066282060.140625,26474000000.0,16.88810157775879
RIO,Rio Tinto Group,Basic Materials,Other Industrial Metals & Mining,2021,13.034,138.55006249730616,0.20500310993624632,1.8182717794663368,6.4812,6.590295463539769,0.13150171046493547,0.6199774256575847,0.07545235872597915,31886678956.4209,102896000000.0,85.89791107177734
ALL,Aristocrat Leisure Limited,Consumer Cyclical,Gambling,2021,1.280868,6.172159723865062,0.09455719557195572,2.235685374719637,0.409401,32.50583288234522,0.40648062730627305,6.745723217653724,0.009832936286115115,26165985788.95703,8672000000.0,41.63568115234375
TCL,Transurban Group,Industrials,Infrastructure Operations,2021,1.195965,3.334697203334203,0.09259622662667152,3.198619081779053,0.363211,10.38034222215347,0.49987384710268845,3.722834557004182,0.029256936625518704,38535060499.55029,35671000000.0,12.414525985717773
WOW,Woolworths Group Limited,Consumer Defensive,Grocery Stores,2021,1.6501,1.128856639247451,0.05285961871750433,22.562392179413457,1.08,21.289603275701094,0.37944744622285653,31.119960802687636,0.030742977173043397,42914425946.90625,39236000000.0,35.129974365234375
